epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,5.67692,0.01078,5.15041,0.0451,0.11949,0.00036363636363636367,0.0,0.0,71.9
1,4.40566,0.26681,3.28196,0.58331,0.75867,0.000696969696969697,0.0,0.0,71.9
2,2.3528,0.6919,1.57164,0.73847,0.89364,0.001,0.0,0.0,71.9
3,1.12647,0.8049,1.025,0.79064,0.92797,0.0009966191788709714,0.0,0.0,71.9
4,0.72951,0.85229,0.84675,0.81387,0.93706,0.0009865224352899118,0.0,0.0,71.9
5,0.55896,0.87985,0.77285,0.81824,0.94278,0.0009698463103929542,0.0,0.0,71.9
6,0.45675,0.90321,0.73542,0.82666,0.94514,0.0009468163201617061,0.0,0.0,71.9
7,0.38407,0.92105,0.71281,0.82868,0.9485,0.0009177439057064682,0.0,0.0,71.9
8,0.32757,0.93726,0.69708,0.82935,0.94918,0.000883022221559489,0.0,0.0,71.9
9,0.2821,0.9507,0.68637,0.83305,0.94951,0.0008431208189343669,0.0,0.0,71.9
10,0.2458,0.96224,0.67884,0.83541,0.95052,0.0007985792958513931,0.0,0.0,71.9
11,0.21671,0.97082,0.67197,0.83507,0.94985,0.00075,0.0,0.0,71.9
12,0.19306,0.97769,0.66708,0.8344,0.95019,0.0006980398830195785,0.0,0.0,71.9
13,0.17353,0.98188,0.66311,0.83608,0.94985,0.0006434016163555452,0.0,0.0,71.9
14,0.15807,0.98541,0.65987,0.83709,0.94985,0.0005868240888334653,0.0,0.0,71.9
15,0.14545,0.98751,0.65759,0.83608,0.94951,0.0005290724144552379,0.0,0.0,71.9
16,0.13515,0.9897,0.65534,0.83676,0.94884,0.0004709275855447621,0.0,0.0,71.9
17,0.12699,0.99132,0.65457,0.83709,0.9485,0.00041317591116653486,0.0,0.0,71.9
18,0.12021,0.99256,0.65249,0.83743,0.94951,0.00035659838364445503,0.0,0.0,71.9
19,0.11469,0.99313,0.65099,0.83676,0.94951,0.0003019601169804216,0.0,0.0,71.9
20,0.11031,0.9938,0.64997,0.83743,0.94985,0.0002500000000000001,0.0,0.0,71.9
21,0.10687,0.99437,0.64928,0.83844,0.94951,0.00020142070414860702,0.0,0.0,71.9
22,0.10407,0.99447,0.64884,0.83844,0.94951,0.00015687918106563326,0.0,0.0,71.9
23,0.1019,0.99456,0.64839,0.83844,0.94951,0.00011697777844051105,0.0,0.0,71.9
24,0.10032,0.99476,0.64822,0.83743,0.94951,8.225609429353187e-05,0.0,0.0,71.9
25,0.09917,0.99504,0.64796,0.83777,0.94951,5.318367983829392e-05,0.0,0.0,71.9
26,0.09842,0.99504,0.64781,0.8381,0.94918,3.0153689607045842e-05,0.0,0.0,71.9
27,0.09795,0.99533,0.64776,0.83844,0.94918,1.3477564710088097e-05,0.0,0.0,71.9
28,0.09772,0.99533,0.64774,0.8381,0.94918,3.3808211290284885e-06,0.0,0.0,71.9
29,0.09764,0.99533,0.64774,0.83844,0.94918,0.0,0.0,0.0,71.9
