epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,5.45067,0.0288,5.11901,0.05284,0.19118,0.00010060975609756097,49.9,210.0,3101.2
1,4.04336,0.25918,2.087,0.64793,0.87614,0.00020060975609756095,49.0,213.9,3101.2
2,1.37731,0.7393,0.8649,0.80141,0.94244,0.0003,49.4,212.1,3101.2
3,0.60486,0.86917,0.6745,0.83743,0.95052,0.0002948888739433602,49.4,212.1,3101.2
4,0.3614,0.91809,0.60581,0.84955,0.95254,0.0002799038105676658,49.4,212.1,3101.2
5,0.22305,0.9527,0.57142,0.85257,0.95523,0.00025606601717798207,49.4,212.2,3101.2
6,0.1612,0.96777,0.55938,0.86772,0.95456,0.000225,49.4,212.3,3101.2
7,0.1064,0.9815,0.56217,0.86166,0.95591,0.0001888228567653781,49.4,212.4,3101.2
8,0.09012,0.98388,0.55088,0.86402,0.95591,0.00015,49.4,212.1,3101.2
9,0.06641,0.98932,0.54176,0.86806,0.95826,0.00011117714323462186,49.4,212.2,3101.2
10,0.05706,0.99123,0.53856,0.87008,0.95961,7.500000000000002e-05,49.4,212.4,3101.2
11,0.05309,0.99189,0.54115,0.86839,0.95927,4.3933982822017876e-05,49.3,212.6,3101.2
12,0.04461,0.99495,0.54063,0.87075,0.95826,2.009618943233419e-05,49.4,212.4,3101.2
13,0.0434,0.99456,0.53546,0.87109,0.95995,5.11112605663977e-06,49.3,212.7,3101.2
14,0.0433,0.99466,0.53585,0.86974,0.95759,0.0,49.3,212.6,3101.2
