epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,2.77828,0.51949,0.63994,0.84281,0.95591,0.03492063492063492,0.0,0.0,234.4
1,0.3076,0.91595,0.58283,0.86873,0.96365,0.06825396825396826,0.0,0.0,234.4
2,0.08718,0.97531,0.62457,0.86133,0.96062,0.1,0.0,0.0,236.2
3,0.044,0.98907,0.58443,0.86301,0.95961,0.09966191788709716,0.0,0.0,236.2
4,0.02333,0.99578,0.57732,0.87075,0.96163,0.0986522435289912,0.0,0.0,236.2
5,0.0233,0.99607,0.56022,0.86604,0.96163,0.09698463103929543,0.0,0.0,236.2
6,0.0201,0.99698,0.54737,0.87479,0.96096,0.09468163201617062,0.0,0.0,236.2
7,0.01436,0.99918,0.51659,0.87984,0.96365,0.09177439057064683,0.0,0.0,236.2
8,0.01135,0.99933,0.50007,0.87748,0.96567,0.0883022221559489,0.0,0.0,236.2
9,0.0097,0.9999,0.48585,0.88455,0.96432,0.0843120818934367,0.0,0.0,236.2
10,0.00974,1.0,0.47396,0.8832,0.96735,0.07985792958513932,0.0,0.0,236.2
11,0.01,1.0,0.46785,0.8859,0.9687,0.07500000000000001,0.0,0.0,236.2
12,0.01024,1.0,0.46315,0.88724,0.96802,0.06980398830195784,0.0,0.0,236.2
13,0.01029,1.0,0.45998,0.88657,0.96903,0.06434016163555452,0.0,0.0,236.2
14,0.01005,1.0,0.46066,0.88893,0.97004,0.058682408883346526,0.0,0.0,236.2
15,0.00983,1.0,0.4555,0.88792,0.96937,0.05290724144552379,0.0,0.0,236.2
16,0.00963,1.0,0.45629,0.88792,0.97072,0.04709275855447621,0.0,0.0,236.2
17,0.00934,1.0,0.45178,0.89162,0.96971,0.041317591116653486,0.0,0.0,236.2
18,0.00908,1.0,0.45059,0.89027,0.97173,0.0356598383644455,0.0,0.0,236.2
19,0.00886,1.0,0.44934,0.88893,0.97105,0.03019601169804216,0.0,0.0,236.2
20,0.00868,1.0,0.44948,0.89095,0.97105,0.025000000000000012,0.0,0.0,236.2
21,0.00849,1.0,0.448,0.88926,0.97206,0.020142070414860703,0.0,0.0,236.2
22,0.00835,1.0,0.44814,0.88926,0.97105,0.015687918106563326,0.0,0.0,236.2
23,0.00822,1.0,0.4487,0.89061,0.97139,0.011697777844051106,0.0,0.0,236.2
24,0.00811,1.0,0.44771,0.89061,0.97173,0.008225609429353187,0.0,0.0,236.2
25,0.008,1.0,0.44736,0.89095,0.97173,0.005318367983829392,0.0,0.0,236.2
