epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,4.54097,0.19759,1.74596,0.70784,0.89465,0.03888888888888889,0.0,0.0,113.2
1,0.62325,0.89942,0.81468,0.80276,0.93605,0.07222222222222223,0.0,0.0,113.2
2,0.10749,0.96817,0.95013,0.81151,0.93941,0.1,0.0,0.0,113.2
3,0.02301,0.99322,1.10239,0.81185,0.93571,0.09966191788709716,0.0,0.0,113.2
4,0.00551,0.99962,1.15935,0.80781,0.93672,0.0986522435289912,0.0,0.0,113.2
5,0.00208,0.99981,1.17827,0.80613,0.93874,0.09698463103929543,0.0,0.0,113.2
6,0.00086,1.0,1.16264,0.80747,0.93908,0.09468163201617062,0.0,0.0,113.2
7,0.00064,1.0,1.13091,0.8105,0.9411,0.09177439057064683,0.0,0.0,113.2
8,0.00046,1.0,1.09764,0.81185,0.94177,0.0883022221559489,0.0,0.0,113.2
9,0.00038,1.0,1.06705,0.81454,0.94278,0.0843120818934367,0.0,0.0,113.2
10,0.00036,1.0,1.03952,0.81521,0.94345,0.07985792958513932,0.0,0.0,113.2
11,0.00037,1.0,1.01473,0.81555,0.94379,0.07500000000000001,0.0,0.0,113.2
12,0.00038,1.0,0.99185,0.81723,0.94446,0.06980398830195784,0.0,0.0,113.2
13,0.00039,1.0,0.97145,0.81959,0.9448,0.06434016163555452,0.0,0.0,113.2
14,0.00041,1.0,0.95334,0.8206,0.94547,0.058682408883346526,0.0,0.0,113.2
15,0.00043,1.0,0.93742,0.82026,0.94615,0.05290724144552379,0.0,0.0,113.2
16,0.00046,1.0,0.92366,0.8206,0.94716,0.04709275855447621,0.0,0.0,113.2
17,0.00048,1.0,0.91141,0.82094,0.94749,0.041317591116653486,0.0,0.0,113.2
18,0.0005,1.0,0.90078,0.82161,0.94749,0.0356598383644455,0.0,0.0,113.2
19,0.00051,1.0,0.89171,0.82195,0.94749,0.03019601169804216,0.0,0.0,113.2
20,0.00053,1.0,0.88408,0.82262,0.94817,0.025000000000000012,0.0,0.0,113.2
21,0.00054,1.0,0.87794,0.82329,0.9485,0.020142070414860703,0.0,0.0,113.2
22,0.00055,1.0,0.87314,0.82329,0.9485,0.015687918106563326,0.0,0.0,113.2
23,0.00056,1.0,0.86947,0.82296,0.94884,0.011697777844051106,0.0,0.0,113.2
24,0.00056,1.0,0.86688,0.82296,0.9485,0.008225609429353187,0.0,0.0,113.2
25,0.00057,1.0,0.86517,0.82296,0.9485,0.005318367983829392,0.0,0.0,113.2
26,0.00057,1.0,0.86408,0.82329,0.94884,0.0030153689607045845,0.0,0.0,113.2
27,0.00057,1.0,0.86348,0.82329,0.94884,0.0013477564710088097,0.0,0.0,113.2
28,0.00057,1.0,0.86326,0.82329,0.94884,0.0003380821129028489,0.0,0.0,113.2
29,0.00057,1.0,0.86322,0.82329,0.94884,0.0,0.0,0.0,113.2
