epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,5.82506,0.0041,5.64546,0.00841,0.03299,0.0004444444444444444,0.0,0.0,46.0
1,5.48318,0.0173,5.1082,0.0478,0.13363,0.0007777777777777778,0.0,0.0,47.5
2,4.79796,0.11202,4.29854,0.31639,0.51565,0.001,0.0,0.0,47.5
3,3.83554,0.4827,3.46293,0.53484,0.71424,0.0009966191788709714,0.0,0.0,47.5
4,2.89379,0.69854,2.76692,0.61663,0.79569,0.0009865224352899118,0.0,0.0,47.5
5,2.131,0.79918,2.25602,0.65702,0.83002,0.0009698463103929542,0.0,0.0,47.5
6,1.58175,0.84062,1.90879,0.68933,0.85459,0.0009468163201617061,0.0,0.0,47.5
7,1.20671,0.87568,1.67476,0.70751,0.87041,0.0009177439057064682,0.0,0.0,47.5
8,0.94726,0.89526,1.51354,0.71996,0.88118,0.000883022221559489,0.0,0.0,47.5
9,0.76418,0.91803,1.39987,0.73107,0.88825,0.0008431208189343669,0.0,0.0,47.5
10,0.63036,0.93215,1.31872,0.74083,0.89768,0.0007985792958513931,0.0,0.0,47.5
11,0.53141,0.94308,1.25911,0.74655,0.90138,0.00075,0.0,0.0,47.5
12,0.45528,0.95446,1.21501,0.75227,0.90508,0.0006980398830195785,0.0,0.0,47.5
13,0.39657,0.95993,1.18224,0.75395,0.90677,0.0006434016163555452,0.0,0.0,47.5
14,0.35068,0.96812,1.15815,0.75631,0.90912,0.0005868240888334653,0.0,0.0,47.5
15,0.31449,0.97177,1.14008,0.75833,0.90979,0.0005290724144552379,0.0,0.0,47.5
16,0.2859,0.9745,1.12624,0.759,0.91114,0.0004709275855447621,0.0,0.0,47.5
17,0.2631,0.97723,1.11575,0.76102,0.91148,0.00041317591116653486,0.0,0.0,47.5
18,0.2445,0.98133,1.10787,0.76069,0.9108,0.00035659838364445503,0.0,0.0,47.5
19,0.22982,0.98406,1.10179,0.76271,0.9108,0.0003019601169804216,0.0,0.0,47.5
20,0.21852,0.98634,1.09723,0.76304,0.91148,0.0002500000000000001,0.0,0.0,47.5
21,0.20944,0.98679,1.09378,0.76304,0.91181,0.00020142070414860702,0.0,0.0,47.5
22,0.20253,0.9877,1.09129,0.76372,0.91215,0.00015687918106563326,0.0,0.0,47.5
23,0.1974,0.98862,1.0894,0.76405,0.91181,0.00011697777844051105,0.0,0.0,47.5
24,0.19359,0.98907,1.08804,0.76372,0.91215,8.225609429353187e-05,0.0,0.0,47.5
25,0.19102,0.98907,1.08712,0.76338,0.91181,5.318367983829392e-05,0.0,0.0,47.5
26,0.18923,0.98907,1.08655,0.76338,0.91181,3.0153689607045842e-05,0.0,0.0,47.5
27,0.18815,0.98953,1.08624,0.76304,0.91181,1.3477564710088097e-05,0.0,0.0,47.5
28,0.18761,0.98953,1.08612,0.76304,0.91181,3.3808211290284885e-06,0.0,0.0,47.5
29,0.18741,0.98953,1.08609,0.76304,0.91181,0.0,0.0,0.0,47.5
