epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,5.45163,0.0307,5.11546,0.03332,0.18647,0.00010060975609756097,36.1,290.7,3101.2
1,4.04159,0.25069,2.07814,0.64961,0.88691,0.00020060975609756095,35.8,293.2,3101.2
2,1.37845,0.74788,0.87649,0.80949,0.94009,0.0003,35.9,292.3,3101.2
3,0.62273,0.8583,0.68452,0.83844,0.95254,0.00029898575366129145,35.9,292.5,3101.2
4,0.3643,0.91828,0.6034,0.85426,0.9586,0.00029595673058697357,35.9,292.2,3101.2
5,0.22861,0.94927,0.59038,0.85729,0.96028,0.0002909538931178862,35.9,291.9,3101.2
6,0.16193,0.96777,0.56341,0.85998,0.96129,0.0002840448960485118,35.8,292.8,3101.2
7,0.1146,0.97845,0.58064,0.85325,0.96163,0.00027532317171194046,35.9,291.8,3101.2
8,0.09144,0.9836,0.56105,0.86301,0.9623,0.00026490666646784665,35.8,292.9,3101.2
9,0.06723,0.98837,0.56585,0.86301,0.95961,0.00025293624568031,35.8,293.1,3101.2
10,0.05446,0.99008,0.57531,0.8583,0.96028,0.00023957378875541792,35.8,292.6,3101.2
11,0.04594,0.99266,0.57775,0.86166,0.96432,0.000225,35.9,292.3,3101.2
12,0.04053,0.99342,0.56128,0.86873,0.96129,0.0002094119649058735,35.8,292.9,3101.2
13,0.03248,0.99571,0.56421,0.86907,0.96163,0.00019302048490666353,35.8,293.1,3101.2
14,0.0296,0.99571,0.55409,0.86705,0.96264,0.00017604722665003956,35.9,292.1,3101.2
15,0.02591,0.99485,0.55524,0.8694,0.96264,0.00015872172433657134,36.0,291.2,3101.2
16,0.02512,0.9959,0.56329,0.86335,0.95995,0.00014127827566342863,35.9,292.5,3101.2
17,0.01945,0.99733,0.54904,0.86806,0.9623,0.00012395277334996044,35.8,292.9,3101.2
18,0.01906,0.99771,0.54922,0.86705,0.96264,0.0001069795150933365,36.0,291.7,3101.2
19,0.0163,0.99771,0.54505,0.86873,0.96432,9.058803509412646e-05,35.9,292.2,3101.2
20,0.01489,0.99781,0.55381,0.8721,0.96466,7.500000000000002e-05,35.8,293.1,3101.2
21,0.01288,0.99867,0.55072,0.87176,0.96567,6.04262112445821e-05,35.9,292.4,3101.2
22,0.01519,0.99781,0.54066,0.87277,0.96567,4.706375431968997e-05,35.8,293.1,3101.2
23,0.01366,0.99828,0.54634,0.87142,0.96331,3.509333353215331e-05,35.8,292.6,3101.2
24,0.01148,0.99886,0.54706,0.87344,0.96331,2.4676828288059558e-05,35.9,292.4,3101.2
25,0.01239,0.99847,0.54897,0.87445,0.96264,1.5955103951488173e-05,35.9,292.0,3101.2
26,0.01154,0.99867,0.54407,0.87513,0.96399,9.046106882113751e-06,36.0,291.1,3101.2
27,0.00981,0.99914,0.5465,0.87378,0.96567,4.043269413026429e-06,36.1,290.7,3101.2
28,0.01259,0.99771,0.54447,0.87311,0.96365,1.0142463387085464e-06,35.9,291.7,3101.2
29,0.01144,0.99867,0.54433,0.87647,0.96331,0.0,36.0,291.5,3101.2
