epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,5.48087,0.02891,4.56102,0.19758,0.40054,0.0003492063492063492,0.0,0.0,103.3
1,3.23655,0.53934,1.84604,0.72299,0.8832,0.0006825396825396826,0.0,0.0,103.3
2,1.23585,0.78861,0.92278,0.81016,0.93538,0.001,0.0,0.0,103.3
3,0.69522,0.85175,0.72987,0.83238,0.94716,0.0009966191788709714,0.0,0.0,103.3
4,0.52626,0.88273,0.664,0.84113,0.95288,0.0009865224352899118,0.0,0.0,103.3
5,0.42846,0.90665,0.62835,0.84382,0.95725,0.0009698463103929542,0.0,0.0,103.3
6,0.35921,0.92372,0.60728,0.84786,0.95725,0.0009468163201617061,0.0,0.0,103.3
7,0.30464,0.93863,0.59061,0.85022,0.95927,0.0009177439057064682,0.0,0.0,103.3
8,0.26222,0.94971,0.57989,0.8519,0.96062,0.000883022221559489,0.0,0.0,103.3
9,0.22815,0.96006,0.57333,0.85056,0.95894,0.0008431208189343669,0.0,0.0,103.3
10,0.2004,0.96783,0.56848,0.84887,0.95927,0.0007985792958513931,0.0,0.0,103.3
11,0.17802,0.97401,0.56378,0.85123,0.95995,0.00075,0.0,0.0,103.3
12,0.15967,0.97857,0.56131,0.85392,0.95961,0.0006980398830195785,0.0,0.0,103.3
13,0.14503,0.98236,0.55946,0.85392,0.96062,0.0006434016163555452,0.0,0.0,103.3
14,0.13309,0.98514,0.55759,0.85257,0.95927,0.0005868240888334653,0.0,0.0,103.3
15,0.12301,0.9871,0.55717,0.8519,0.95995,0.0005290724144552379,0.0,0.0,103.3
16,0.1147,0.9895,0.55612,0.85157,0.96028,0.0004709275855447621,0.0,0.0,103.3
17,0.1079,0.99094,0.55563,0.85325,0.96096,0.00041317591116653486,0.0,0.0,103.3
18,0.10251,0.99185,0.55496,0.85291,0.96062,0.00035659838364445503,0.0,0.0,103.3
19,0.09804,0.99295,0.5542,0.85291,0.96062,0.0003019601169804216,0.0,0.0,103.3
20,0.09448,0.99358,0.55388,0.85325,0.96028,0.0002500000000000001,0.0,0.0,103.3
