epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,3.67372,0.3634,0.95791,0.79973,0.9347,0.03636363636363637,0.0,0.0,153.1
1,0.3759,0.90674,0.66976,0.84551,0.95658,0.0696969696969697,0.0,0.0,153.1
2,0.08967,0.9732,0.80631,0.83507,0.95355,0.1,0.0,0.0,153.3
3,0.02802,0.99085,0.78014,0.84854,0.95793,0.09966191788709716,0.0,0.0,153.3
4,0.01069,0.99781,0.74611,0.85325,0.95961,0.0986522435289912,0.0,0.0,153.3
5,0.00406,0.99952,0.70932,0.85796,0.95725,0.09698463103929543,0.0,0.0,153.3
6,0.00365,0.99933,0.68208,0.86503,0.96028,0.09468163201617062,0.0,0.0,153.3
7,0.00246,0.9999,0.65369,0.86267,0.95927,0.09177439057064683,0.0,0.0,153.3
8,0.00204,1.0,0.63221,0.86065,0.95961,0.0883022221559489,0.0,0.0,153.3
9,0.00198,1.0,0.60927,0.86166,0.95995,0.0843120818934367,0.0,0.0,153.3
10,0.00227,1.0,0.59073,0.86402,0.96028,0.07985792958513932,0.0,0.0,153.3
11,0.00254,1.0,0.57508,0.8657,0.96331,0.07500000000000001,0.0,0.0,153.3
12,0.00287,1.0,0.56518,0.86705,0.96298,0.06980398830195784,0.0,0.0,153.3
13,0.00318,1.0,0.55655,0.86705,0.96331,0.06434016163555452,0.0,0.0,153.3
14,0.00348,1.0,0.54759,0.86873,0.96331,0.058682408883346526,0.0,0.0,153.3
15,0.00375,1.0,0.54313,0.86907,0.96399,0.05290724144552379,0.0,0.0,153.3
16,0.00396,1.0,0.53957,0.87041,0.96466,0.04709275855447621,0.0,0.0,153.3
17,0.00416,1.0,0.53522,0.87109,0.96432,0.041317591116653486,0.0,0.0,153.3
18,0.00431,1.0,0.53322,0.8721,0.96399,0.0356598383644455,0.0,0.0,153.3
19,0.00445,1.0,0.53118,0.87176,0.96399,0.03019601169804216,0.0,0.0,153.3
20,0.00452,1.0,0.52905,0.8721,0.96365,0.025000000000000012,0.0,0.0,153.3
21,0.00459,1.0,0.52694,0.87243,0.96499,0.020142070414860703,0.0,0.0,153.3
22,0.00463,1.0,0.52557,0.8721,0.96466,0.015687918106563326,0.0,0.0,153.3
23,0.00466,1.0,0.52493,0.87277,0.96499,0.011697777844051106,0.0,0.0,153.3
24,0.00467,1.0,0.52436,0.87344,0.96466,0.008225609429353187,0.0,0.0,153.3
25,0.00467,1.0,0.52416,0.87378,0.96499,0.005318367983829392,0.0,0.0,153.3
26,0.00467,1.0,0.52412,0.87479,0.96533,0.0030153689607045845,0.0,0.0,153.3
27,0.00467,1.0,0.52403,0.87479,0.96567,0.0013477564710088097,0.0,0.0,153.3
28,0.00466,1.0,0.52399,0.87479,0.96567,0.0003380821129028489,0.0,0.0,153.3
29,0.00466,1.0,0.52399,0.87479,0.96567,0.0,0.0,0.0,153.3
