epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,5.63882,0.0082,5.10383,0.07472,0.18344,0.00036363636363636367,0.0,0.0,71.9
1,4.366,0.29484,3.24723,0.55638,0.73746,0.000696969696969697,0.0,0.0,71.9
2,2.34418,0.6858,1.58859,0.73174,0.89532,0.001,0.0,0.0,71.9
3,1.13221,0.80538,1.02842,0.78795,0.92898,0.0009966191788709714,0.0,0.0,71.9
4,0.72836,0.85372,0.84183,0.81084,0.94244,0.0009865224352899118,0.0,0.0,71.9
5,0.55439,0.88443,0.76299,0.82497,0.94817,0.0009698463103929542,0.0,0.0,71.9
6,0.45082,0.90779,0.72105,0.82935,0.95019,0.0009468163201617061,0.0,0.0,71.9
7,0.37882,0.92591,0.69534,0.83474,0.95119,0.0009177439057064682,0.0,0.0,71.9
8,0.32254,0.94155,0.67922,0.83844,0.9522,0.000883022221559489,0.0,0.0,71.9
9,0.27857,0.9528,0.66778,0.84113,0.95389,0.0008431208189343669,0.0,0.0,71.9
10,0.24296,0.96176,0.65908,0.84349,0.95557,0.0007985792958513931,0.0,0.0,71.9
11,0.21442,0.96863,0.65198,0.84685,0.95624,0.00075,0.0,0.0,71.9
12,0.19112,0.97635,0.64716,0.84551,0.95557,0.0006980398830195785,0.0,0.0,71.9
13,0.17212,0.98112,0.64353,0.84652,0.95523,0.0006434016163555452,0.0,0.0,71.9
14,0.15678,0.98465,0.63966,0.84685,0.95591,0.0005868240888334653,0.0,0.0,71.9
15,0.14468,0.98722,0.63658,0.84584,0.95557,0.0005290724144552379,0.0,0.0,71.9
16,0.13414,0.98932,0.63493,0.84618,0.95557,0.0004709275855447621,0.0,0.0,71.9
17,0.12583,0.99066,0.63331,0.84685,0.95456,0.00041317591116653486,0.0,0.0,71.9
18,0.11904,0.99256,0.63167,0.84786,0.95557,0.00035659838364445503,0.0,0.0,71.9
19,0.11366,0.99399,0.6302,0.84753,0.95591,0.0003019601169804216,0.0,0.0,71.9
20,0.10914,0.99437,0.62924,0.84685,0.95658,0.0002500000000000001,0.0,0.0,71.9
21,0.10567,0.99485,0.62856,0.8482,0.95692,0.00020142070414860702,0.0,0.0,71.9
22,0.10296,0.99533,0.62801,0.8482,0.95692,0.00015687918106563326,0.0,0.0,71.9
23,0.10088,0.99552,0.62754,0.84786,0.95692,0.00011697777844051105,0.0,0.0,71.9
24,0.09929,0.99571,0.62721,0.8482,0.95658,8.225609429353187e-05,0.0,0.0,71.9
25,0.09818,0.9958,0.62695,0.8482,0.95658,5.318367983829392e-05,0.0,0.0,71.9
26,0.09742,0.99628,0.62683,0.8482,0.95658,3.0153689607045842e-05,0.0,0.0,71.9
27,0.09697,0.99638,0.62678,0.84786,0.95658,1.3477564710088097e-05,0.0,0.0,71.9
28,0.09675,0.99638,0.62675,0.84786,0.95658,3.3808211290284885e-06,0.0,0.0,71.9
29,0.09667,0.99638,0.62674,0.84786,0.95658,0.0,0.0,0.0,71.9
