epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,4.53153,0.20286,1.73817,0.70515,0.89128,0.03888888888888889,0.0,0.0,107.2
1,0.62617,0.89527,0.82931,0.79468,0.93639,0.07222222222222223,0.0,0.0,112.1
2,0.11039,0.96704,0.9833,0.80983,0.94042,0.1,0.0,0.0,113.2
3,0.02504,0.9936,1.16887,0.80545,0.93874,0.09966191788709716,0.0,0.0,113.2
4,0.00754,0.99849,1.257,0.80343,0.93874,0.0986522435289912,0.0,0.0,113.2
5,0.00497,0.99887,1.24072,0.80848,0.93975,0.09698463103929543,0.0,0.0,113.2
6,0.00173,0.99981,1.20979,0.81016,0.93807,0.09468163201617062,0.0,0.0,113.2
7,0.00052,1.0,1.18269,0.81555,0.93975,0.09177439057064683,0.0,0.0,113.2
8,0.00041,1.0,1.15598,0.81858,0.9411,0.0883022221559489,0.0,0.0,113.2
9,0.00042,1.0,1.12807,0.82127,0.94042,0.0843120818934367,0.0,0.0,113.2
10,0.00039,1.0,1.10145,0.82195,0.94177,0.07985792958513932,0.0,0.0,113.2
11,0.00036,1.0,1.07672,0.82127,0.94244,0.07500000000000001,0.0,0.0,113.2
12,0.00036,1.0,1.05397,0.82127,0.94278,0.06980398830195784,0.0,0.0,113.2
13,0.00038,1.0,1.03315,0.82161,0.94244,0.06434016163555452,0.0,0.0,113.2
14,0.00039,1.0,1.0143,0.82228,0.94278,0.058682408883346526,0.0,0.0,113.2
15,0.00041,1.0,0.99763,0.82329,0.94413,0.05290724144552379,0.0,0.0,113.2
16,0.00043,1.0,0.98273,0.82531,0.94413,0.04709275855447621,0.0,0.0,113.2
17,0.00045,1.0,0.96957,0.82531,0.94413,0.041317591116653486,0.0,0.0,113.2
18,0.00047,1.0,0.95849,0.82666,0.94413,0.0356598383644455,0.0,0.0,113.2
19,0.00048,1.0,0.94913,0.82733,0.94446,0.03019601169804216,0.0,0.0,113.2
20,0.0005,1.0,0.94108,0.82767,0.94547,0.025000000000000012,0.0,0.0,113.2
21,0.00051,1.0,0.93442,0.82868,0.94547,0.020142070414860703,0.0,0.0,113.2
22,0.00052,1.0,0.92924,0.82868,0.94547,0.015687918106563326,0.0,0.0,113.2
23,0.00052,1.0,0.92526,0.82901,0.94547,0.011697777844051106,0.0,0.0,113.2
24,0.00053,1.0,0.92238,0.82901,0.94547,0.008225609429353187,0.0,0.0,113.2
25,0.00053,1.0,0.92045,0.82901,0.94547,0.005318367983829392,0.0,0.0,113.2
26,0.00054,1.0,0.91928,0.82935,0.94547,0.0030153689607045845,0.0,0.0,113.2
27,0.00054,1.0,0.91865,0.82935,0.94547,0.0013477564710088097,0.0,0.0,113.2
28,0.00054,1.0,0.91841,0.82935,0.94547,0.0003380821129028489,0.0,0.0,113.2
29,0.00054,1.0,0.91837,0.82935,0.94547,0.0,0.0,0.0,113.2
