epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,5.70156,0.00603,5.37095,0.03164,0.0892,0.0003888888888888889,0.0,0.0,52.9
1,5.00236,0.0987,4.30096,0.28711,0.49377,0.0007222222222222222,0.0,0.0,56.6
2,3.66412,0.47881,2.81157,0.61966,0.79636,0.001,0.0,0.0,56.6
3,2.14899,0.73008,1.78811,0.7176,0.87445,0.0009966191788709714,0.0,0.0,56.6
4,1.29598,0.81503,1.33374,0.7553,0.90273,0.0009865224352899118,0.0,0.0,56.6
5,0.89269,0.85741,1.10367,0.77617,0.91585,0.0009698463103929542,0.0,0.0,56.6
6,0.66992,0.88604,0.9778,0.78963,0.93033,0.0009468163201617061,0.0,0.0,56.6
7,0.53214,0.9062,0.90539,0.8004,0.93639,0.0009177439057064682,0.0,0.0,56.6
8,0.43812,0.92484,0.86357,0.80545,0.93807,0.000883022221559489,0.0,0.0,56.6
9,0.3702,0.94029,0.83639,0.80949,0.93941,0.0008431208189343669,0.0,0.0,56.6
10,0.318,0.95235,0.81731,0.81488,0.9384,0.0007985792958513931,0.0,0.0,56.6
11,0.27698,0.9612,0.8039,0.81723,0.93975,0.00075,0.0,0.0,56.6
12,0.24294,0.97043,0.7938,0.82094,0.93874,0.0006980398830195785,0.0,0.0,56.6
13,0.21714,0.9757,0.78707,0.82127,0.93908,0.0006434016163555452,0.0,0.0,56.6
14,0.19599,0.98003,0.7819,0.82127,0.93941,0.0005868240888334653,0.0,0.0,56.6
15,0.17873,0.98361,0.77782,0.8206,0.93908,0.0005290724144552379,0.0,0.0,56.6
16,0.16457,0.98681,0.77482,0.81993,0.93941,0.0004709275855447621,0.0,0.0,56.6
17,0.15331,0.98813,0.77201,0.8206,0.93941,0.00041317591116653486,0.0,0.0,56.6
18,0.14413,0.99058,0.76981,0.8206,0.93975,0.00035659838364445503,0.0,0.0,56.6
19,0.13665,0.9919,0.76767,0.82094,0.94076,0.0003019601169804216,0.0,0.0,56.6
20,0.13076,0.99303,0.76582,0.82094,0.9411,0.0002500000000000001,0.0,0.0,56.6
21,0.12636,0.9936,0.76435,0.82094,0.94076,0.00020142070414860702,0.0,0.0,56.6
