epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,5.77203,0.00716,5.45434,0.01548,0.05554,0.0003888888888888889,0.0,0.0,56.6
1,5.07852,0.06461,4.38296,0.27331,0.49411,0.0007222222222222222,0.0,0.0,56.6
2,3.73469,0.48597,2.8634,0.62471,0.80175,0.001,0.0,0.0,56.6
3,2.19543,0.73159,1.8096,0.70919,0.87142,0.0009966191788709714,0.0,0.0,56.6
4,1.32107,0.80599,1.34354,0.74251,0.90441,0.0009865224352899118,0.0,0.0,56.6
5,0.90973,0.8527,1.1162,0.76506,0.91754,0.0009698463103929542,0.0,0.0,56.6
6,0.68194,0.88077,0.99328,0.78425,0.92427,0.0009468163201617061,0.0,0.0,56.6
7,0.54275,0.9045,0.92126,0.79401,0.92932,0.0009177439057064682,0.0,0.0,56.6
8,0.4467,0.92371,0.87786,0.80141,0.93235,0.000883022221559489,0.0,0.0,56.6
9,0.37802,0.93859,0.85092,0.80613,0.93538,0.0008431208189343669,0.0,0.0,56.6
10,0.3247,0.95027,0.83272,0.80848,0.93538,0.0007985792958513931,0.0,0.0,56.6
11,0.28273,0.96026,0.8202,0.81016,0.93571,0.00075,0.0,0.0,56.6
12,0.24945,0.96704,0.81064,0.81218,0.93605,0.0006980398830195785,0.0,0.0,56.6
13,0.22347,0.97306,0.80332,0.81185,0.93672,0.0006434016163555452,0.0,0.0,56.6
14,0.20228,0.97834,0.79752,0.81353,0.93773,0.0005868240888334653,0.0,0.0,56.6
15,0.18479,0.98267,0.79398,0.81387,0.9384,0.0005290724144552379,0.0,0.0,56.6
16,0.17135,0.98512,0.79084,0.81252,0.93874,0.0004709275855447621,0.0,0.0,56.6
17,0.15987,0.98794,0.78783,0.8142,0.93908,0.00041317591116653486,0.0,0.0,56.6
18,0.15065,0.99096,0.78538,0.81589,0.93807,0.00035659838364445503,0.0,0.0,56.6
19,0.14328,0.99115,0.78357,0.81454,0.93773,0.0003019601169804216,0.0,0.0,56.6
20,0.13753,0.9919,0.78158,0.81555,0.93807,0.0002500000000000001,0.0,0.0,56.6
21,0.13282,0.99322,0.78014,0.81656,0.93706,0.00020142070414860702,0.0,0.0,56.6
22,0.1292,0.99435,0.77911,0.81656,0.93773,0.00015687918106563326,0.0,0.0,56.6
23,0.12638,0.99454,0.77852,0.81589,0.93739,0.00011697777844051105,0.0,0.0,56.6
24,0.12431,0.99473,0.77805,0.81589,0.93739,8.225609429353187e-05,0.0,0.0,56.6
25,0.12286,0.99491,0.77769,0.81555,0.93739,5.318367983829392e-05,0.0,0.0,56.6
26,0.12188,0.9951,0.77744,0.81589,0.93739,3.0153689607045842e-05,0.0,0.0,56.6
27,0.12128,0.9951,0.7773,0.81589,0.93739,1.3477564710088097e-05,0.0,0.0,56.6
28,0.12098,0.99529,0.77725,0.81589,0.93739,3.3808211290284885e-06,0.0,0.0,56.6
29,0.12088,0.99529,0.77724,0.81589,0.93739,0.0,0.0,0.0,56.6
