epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,5.53356,0.00956,5.49693,0.03904,0.09323,0.00010285714285714284,8.1,269.6,3101.2
1,5.40657,0.03643,5.27708,0.04005,0.17906,0.00020285714285714286,7.5,292.0,3101.2
2,4.92334,0.05055,4.56356,0.11646,0.35342,0.0003,7.3,299.5,3101.2
3,3.89506,0.2714,3.12588,0.46415,0.76742,0.00029898575366129145,7.5,291.4,3101.2
4,2.34967,0.68397,1.84689,0.67654,0.88118,0.00029595673058697357,7.4,296.7,3101.2
5,1.22167,0.86066,1.33882,0.72905,0.90475,0.0002909538931178862,7.4,295.5,3101.2
6,0.66981,0.92441,1.15811,0.74756,0.91047,0.0002840448960485118,7.5,294.0,3101.2
7,0.41773,0.95947,1.07325,0.75698,0.91383,0.00027532317171194046,7.5,294.3,3101.2
8,0.28216,0.97814,1.01908,0.7654,0.9209,0.00026490666646784665,7.5,291.0,3101.2
9,0.20985,0.98452,0.99356,0.76304,0.91922,0.00025293624568031,7.5,292.6,3101.2
10,0.15381,0.99089,0.96328,0.7728,0.92191,0.00023957378875541792,7.6,287.3,3101.2
11,0.1217,0.99408,0.95957,0.77179,0.91956,0.000225,7.6,290.6,3101.2
12,0.1029,0.99317,0.94261,0.77684,0.92124,0.0002094119649058735,7.5,291.4,3101.2
13,0.0871,0.99362,0.9371,0.77718,0.92124,0.00019302048490666353,7.6,290.2,3101.2
14,0.07142,0.99818,0.93283,0.77617,0.92292,0.00017604722665003956,7.6,289.7,3101.2
15,0.06005,0.99818,0.92744,0.77516,0.91855,0.00015872172433657134,7.6,289.8,3101.2
16,0.05251,0.99818,0.91365,0.77853,0.92292,0.00014127827566342863,7.6,287.9,3101.2
17,0.05465,0.99727,0.92915,0.77718,0.91989,0.00012395277334996044,7.6,290.0,3101.2
18,0.04902,0.99954,0.92121,0.77684,0.91956,0.0001069795150933365,7.6,290.2,3101.2
19,0.04226,1.0,0.93043,0.77449,0.92124,9.058803509412646e-05,7.6,290.1,3101.2
20,0.04489,0.99727,0.91809,0.77987,0.92191,7.500000000000002e-05,7.6,289.6,3101.2
21,0.04027,0.99772,0.9198,0.77516,0.92124,6.04262112445821e-05,7.6,288.9,3101.2
22,0.03869,0.99909,0.91383,0.7792,0.92427,4.706375431968997e-05,7.6,289.1,3101.2
23,0.04375,0.99636,0.91294,0.77954,0.92191,3.509333353215331e-05,7.6,290.7,3101.2
24,0.03603,0.99818,0.91317,0.77819,0.92225,2.4676828288059558e-05,7.6,289.3,3101.2
25,0.03286,0.99954,0.91639,0.78021,0.92191,1.5955103951488173e-05,7.6,289.0,3101.2
26,0.03613,0.99863,0.91542,0.77785,0.92191,9.046106882113751e-06,7.6,290.3,3101.2
27,0.035,0.99863,0.91904,0.77583,0.91989,4.043269413026429e-06,7.6,289.6,3101.2
28,0.03191,0.99909,0.91793,0.77819,0.92258,1.0142463387085464e-06,7.6,289.1,3101.2
29,0.03425,0.99909,0.91162,0.77819,0.9209,0.0,7.6,289.4,3101.2
