epoch,train_loss,train_top1,val_loss,val_top1,val_top5,lr,epoch_time_s,imgs_per_sec,peak_vram_mb
0,2.79095,0.51273,0.6322,0.84281,0.95759,0.03492063492063492,0.0,0.0,236.2
1,0.30229,0.91705,0.59245,0.862,0.95624,0.06825396825396826,0.0,0.0,236.2
2,0.08249,0.97684,0.65852,0.85628,0.95759,0.1,0.0,0.0,236.2
3,0.03952,0.99012,0.61064,0.85931,0.95826,0.09966191788709716,0.0,0.0,236.2
4,0.02849,0.99386,0.5744,0.86267,0.96399,0.0986522435289912,0.0,0.0,236.2
5,0.01688,0.99746,0.55487,0.86974,0.96197,0.09698463103929543,0.0,0.0,236.2
6,0.01108,0.99933,0.51552,0.87513,0.96264,0.09468163201617062,0.0,0.0,236.2
7,0.00908,1.0,0.48717,0.87984,0.966,0.09177439057064683,0.0,0.0,236.2
8,0.00959,1.0,0.47423,0.88388,0.96836,0.0883022221559489,0.0,0.0,236.2
9,0.01042,1.0,0.47012,0.88724,0.96634,0.0843120818934367,0.0,0.0,236.2
10,0.01093,1.0,0.46474,0.88421,0.96701,0.07985792958513932,0.0,0.0,236.2
11,0.01108,1.0,0.46128,0.88522,0.96735,0.07500000000000001,0.0,0.0,236.2
12,0.01096,1.0,0.45859,0.8859,0.96937,0.06980398830195784,0.0,0.0,236.2
13,0.01069,1.0,0.45807,0.88522,0.96903,0.06434016163555452,0.0,0.0,236.2
14,0.0104,1.0,0.45661,0.88893,0.96903,0.058682408883346526,0.0,0.0,236.2
15,0.01001,1.0,0.45543,0.88186,0.96903,0.05290724144552379,0.0,0.0,236.2
16,0.00971,1.0,0.45123,0.88657,0.97072,0.04709275855447621,0.0,0.0,236.2
17,0.00951,1.0,0.4524,0.88623,0.96971,0.041317591116653486,0.0,0.0,236.2
18,0.00922,1.0,0.44953,0.88724,0.97038,0.0356598383644455,0.0,0.0,236.2
19,0.00897,1.0,0.45036,0.88489,0.97038,0.03019601169804216,0.0,0.0,236.2
20,0.00878,1.0,0.44925,0.88691,0.96971,0.025000000000000012,0.0,0.0,236.2
21,0.00857,1.0,0.44933,0.88758,0.97038,0.020142070414860703,0.0,0.0,236.2
22,0.00839,1.0,0.44866,0.88623,0.97038,0.015687918106563326,0.0,0.0,236.2
